"Time","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101"
1626856610000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856615000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856620000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856625000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856630000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856635000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856640000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856645000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856650000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856655000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856660000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856665000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856670000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856675000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856680000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856685000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856690000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856695000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856700000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856705000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856710000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856715000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856720000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856725000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856730000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856735000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856740000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856745000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856750000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856755000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856760000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856765000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856770000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856775000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856780000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856785000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856790000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856795000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856800000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856805000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856810000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856815000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856820000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856825000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856830000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856835000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856840000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856845000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856850000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856855000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856860000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856865000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856870000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856875000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856880000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856885000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856890000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856895000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856900000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856905000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856910000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856915000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856920000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856925000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856930000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856935000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856940000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856945000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856950000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856955000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856960000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856965000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856970000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856975000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856980000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856985000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856990000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626856995000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857000000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857005000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857010000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857015000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857020000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857025000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857030000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857035000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857040000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857045000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857050000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857055000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857060000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857065000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857070000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857075000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857080000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857085000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857090000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857095000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857100000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857105000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857110000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857115000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857120000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857125000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857130000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857135000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857140000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857145000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857150000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857155000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857160000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857165000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857170000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857175000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857180000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857185000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857190000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857195000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857200000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857205000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857210000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857215000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857220000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857225000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857230000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857235000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857240000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857245000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857250000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857255000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857260000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857265000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857270000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857275000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857280000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857285000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857290000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857295000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857300000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857305000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857310000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857315000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857320000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857325000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857330000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857335000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857340000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857345000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857350000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857355000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857360000,8654,8658,9678,9682,8654,8656,8652,8656,8645,9671,9671,8645
1626857365000,8654,8658,9678,9682,8654,8656,8652,11,8645,9671,9671,8645
1626857370000,8654,11,9678,9682,7,11,7,11,0,9671,0,8645
1626857375000,8654,11,9678,9682,7,11,7,11,0,9671,0,8645
1626857380000,8654,11,9678,9682,7,11,7,11,0,9671,0,8645
1626857385000,8654,11,9678,9682,214,11,7,11,0,9671,0,8645
1626857390000,8654,11,9678,9682,2508,11,7,11,0,9671,0,8645
1626857395000,8654,11,9678,9682,8652,11,306,11,0,9671,779,8645
1626857400000,8654,11,9678,9682,8652,11,530,11,299,9671,8645,8645
1626857405000,8654,11,9678,9682,8652,11,530,11,395,9671,8645,8645
1626857410000,8654,11,9678,9682,8652,5398,530,11,395,9671,8645,8645
1626857415000,8654,232,9678,9682,8652,5398,536,13,8647,9671,8645,8645
1626857420000,8654,310,9678,9682,8652,5398,8652,842,8647,9671,8645,8645
1626857425000,8654,406,9678,9682,8652,5398,8652,8656,8647,9671,8645,0
1626857430000,8654,572,9678,9682,8652,5398,8652,8656,8647,9671,8645,0
1626857435000,8654,8658,9678,9682,8652,5398,8652,8656,8647,9671,8645,0
1626857440000,8654,8658,9678,9682,8652,5458,8652,8656,8647,9671,8645,0
1626857445000,8654,8658,9678,9682,8652,9682,8652,8656,8647,9671,8645,0
1626857450000,8654,8658,9678,9682,8652,9682,8652,8656,8647,9671,8645,0
1626857455000,8654,8658,9678,9682,8652,9682,8652,8656,8647,9671,8645,0
1626857460000,8654,8658,9678,9682,8652,9682,8652,8656,8647,9671,8645,0
1626857465000,8654,8658,9678,9682,8652,9682,8652,8656,8647,9671,8645,0
1626857470000,8654,8658,9678,9682,8652,9682,8652,8656,8647,9671,8645,0
1626857475000,8654,8658,9678,9682,8652,9682,8652,8656,8647,9671,8645,0
1626857480000,8654,8658,9678,9682,8652,9682,8652,8656,8647,9671,8645,0
1626857485000,8654,8658,9678,9682,8652,9682,8652,8656,8647,9671,8645,0
1626857490000,8654,8658,7,9682,8652,9682,7,8656,8647,9671,0,0
1626857495000,8654,8658,7,9682,8652,9682,7,8656,8647,9671,0,0
1626857500000,8654,8658,7,9682,8652,9682,146,8656,8647,9671,0,0
1626857505000,8654,8658,7,9682,8652,9682,530,8656,8647,9671,0,0
1626857510000,8654,8658,7,9682,8652,9682,530,8656,8647,9671,0,0
1626857515000,8654,8658,786,9682,8652,9682,530,8656,8647,9671,267,0
1626857520000,8654,8658,8652,9682,8652,9682,530,8656,8647,9671,5387,299
1626857525000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,5387,523
1626857530000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,5387,523
1626857535000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,5387,523
1626857540000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,5387,559
1626857545000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,5387,8645
1626857550000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857555000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857560000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857565000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857570000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857575000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857580000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857585000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857590000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857595000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
1626857600000,8654,8658,8652,9682,8652,9682,8652,8656,8647,9671,9671,8645
