"Time","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101"
1627020220000,23,68,46,80,23,86,8,73,0,0,53,0
1627020225000,34,94,0,98,9,84,0,96,0,0,36,57
1627020230000,42,96,90,97,37,86,76,98,0,0,84,0
1627020235000,34,90,58,90,62,89,75,98,0,0,53,50
1627020240000,37,78,37,64,22,86,69,80,0,0,36,48
1627020245000,55,70,0,84,26,99,49,76,0,0,48,40
1627020250000,34,73,75,67,88,99,55,60,0,0,50,61
1627020255000,35,69,81,91,61,99,38,93,0,0,50,10
1627020260000,59,91,45,70,73,95,29,91,0,0,40,0
1627020265000,34,77,57,97,52,90,51,96,0,0,30,39
1627020270000,44,97,71,87,49,99,60,59,0,0,37,34
1627020275000,53,53,52,77,21,90,59,78,0,0,51,38
1627020280000,43,89,0,65,3,98,11,88,0,0,30,21
1627020285000,53,89,93,97,72,100,64,98,0,0,30,0
1627020290000,34,88,0,98,63,87,63,87,0,0,36,0
1627020295000,34,68,65,91,10,84,38,90,0,0,57,1
1627020300000,38,68,0,59,13,99,38,73,0,0,57,68
1627020305000,1,78,69,93,44,88,67,74,0,0,42,50
1627020310000,56,82,59,76,58,90,29,96,0,0,51,68
1627020315000,42,96,52,85,13,100,63,97,0,0,30,6
1627020320000,34,96,41,90,63,99,28,98,0,0,61,68
1627020325000,44,98,0,98,8,86,31,89,0,0,31,0
1627020330000,50,59,18,77,51,90,76,90,0,0,44,92
1627020335000,34,96,0,97,0,85,0,98,0,0,30,0
1627020340000,40,70,58,84,21,100,56,95,0,0,37,41
1627020345000,34,63,80,84,0,90,34,79,0,0,40,47
1627020350000,39,87,55,89,21,89,54,86,0,0,30,0
1627020355000,54,90,59,97,75,86,30,95,0,0,33,19
1627020360000,39,98,0,82,35,82,63,98,0,0,32,68
1627020365000,34,88,58,97,38,88,55,97,0,0,34,68
1627020370000,55,84,21,97,0,98,52,96,0,0,31,63
1627020375000,55,53,0,37,2,95,63,5,0,0,31,0
1627020380000,34,98,78,98,25,99,58,89,0,0,48,0
